timestamp,open,high,low,close,volume
2023-08-01T09:30:00-04:00,180.85000610351562,181.375,180.22000122070312,180.25999450683594,4250106.0
2023-08-01T13:30:00-04:00,180.27000427246094,180.5850067138672,180.19000244140625,180.47999572753906,1580400.0
2023-08-02T09:30:00-04:00,180.57000732421875,180.7899932861328,179.41000366210938,179.94000244140625,4754784.0
2023-08-02T13:30:00-04:00,179.9499969482422,179.97000122070312,179.60000610351562,179.6199951171875,1215513.0
2023-08-03T09:30:00-04:00,179.42999267578125,179.9499969482422,179.27999877929688,179.47500610351562,3117925.0
2023-08-03T13:30:00-04:00,179.47999572753906,179.66810607910156,179.38499450683594,179.55999755859375,1341336.0
2023-08-04T09:30:00-04:00,180.27040100097656,180.77000427246094,179.85000610351562,180.13999938964844,3263830.0
2023-08-04T13:30:00-04:00,180.14999389648438,180.32000732421875,180.0500030517578,180.19500732421875,1649343.0
2023-08-07T09:30:00-04:00,180.14999389648438,180.14999389648438,179.27000427246094,179.6199951171875,3009822.0
2023-08-07T13:30:00-04:00,179.6300048828125,179.84939575195312,179.6300048828125,179.75999450683594,1241117.0
2023-08-08T09:30:00-04:00,178.58999633789062,179.3300018310547,178.4600067138672,178.74000549316406,4006443.0
2023-08-08T13:30:00-04:00,178.74000549316406,178.80999755859375,178.60000610351562,178.63999938964844,1786164.0
2023-08-09T09:30:00-04:00,178.67999267578125,178.9199981689453,177.8000030517578,177.9499969482422,3291811.0
2023-08-09T13:30:00-04:00,177.9499969482422,177.99000549316406,177.77999877929688,177.7899932861328,1080539.0
2023-08-10T09:30:00-04:00,178.22000122070312,178.6999969482422,177.5500030517578,177.86700439453125,3679168.0
2023-08-10T13:30:00-04:00,177.86940002441406,177.89500427246094,177.5399932861328,177.5800018310547,2091063.0
2023-08-11T09:30:00-04:00,177.6999969482422,178.36000061035156,177.5417938232422,177.6649932861328,3942342.0
2023-08-11T13:30:00-04:00,177.6649932861328,177.7050018310547,177.49000549316406,177.60000610351562,1188093.0
2023-08-14T09:30:00-04:00,176.89500427246094,177.5800018310547,176.57870483398438,177.4600067138672,7421085.0
2023-08-14T13:30:00-04:00,177.4600067138672,177.5399932861328,177.0,177.05999755859375,1682773.0
2023-08-15T09:30:00-04:00,176.75,177.42999267578125,176.3300018310547,176.7100067138672,4813429.0
2023-08-15T13:30:00-04:00,176.72000122070312,176.86000061035156,176.5500030517578,176.58999633789062,2456583.0
2023-08-16T09:30:00-04:00,176.6199951171875,176.94500732421875,176.13499450683594,176.13499450683594,2935979.0
2023-08-16T13:30:00-04:00,176.13999938964844,176.30990600585938,175.55999755859375,175.61000061035156,2919094.0
2023-08-17T09:30:00-04:00,176.52999877929688,176.55999755859375,174.99000549316406,175.02830505371094,4252822.0
2023-08-17T13:30:00-04:00,175.02569580078125,175.4199981689453,174.92999267578125,175.30999755859375,3393656.0
2023-08-18T09:30:00-04:00,175.8300018310547,176.05499267578125,175.10000610351562,175.13999938964844,4440179.0
2023-08-18T13:30:00-04:00,175.14999389648438,175.38999938964844,175.13999938964844,175.32000732421875,1542099.0
2023-08-21T09:30:00-04:00,175.89999389648438,175.94000244140625,174.9600067138672,175.8000030517578,3021779.0
2023-08-21T13:30:00-04:00,175.8000030517578,175.8975067138672,175.75999450683594,175.8000030517578,955783.0
2023-08-22T09:30:00-04:00,175.8300018310547,176.25,175.30999755859375,176.0500030517578,3321259.0
2023-08-22T13:30:00-04:00,176.07000732421875,176.1999969482422,176.0,176.10000610351562,1545502.0
