timestamp,open,high,low,close,volume
2023-08-01T09:30:00-04:00,382.30999755859375,383.44000244140625,380.69000244140625,382.8599853515625,25740930.0
2023-08-01T13:30:00-04:00,382.8699951171875,383.55999755859375,382.2850036621094,382.79998779296875,10687617.0
2023-08-02T09:30:00-04:00,379.260009765625,379.260009765625,373.1300048828125,375.0299987792969,47981906.0
2023-08-02T13:30:00-04:00,375.0299987792969,375.54998779296875,373.55999755859375,374.3999938964844,19692260.0
2023-08-03T09:30:00-04:00,372.42999267578125,375.95001220703125,371.7699890136719,375.19500732421875,30477340.0
2023-08-03T13:30:00-04:00,375.2001037597656,375.3599853515625,373.3500061035156,373.7799987792969,12590921.0
2023-08-04T09:30:00-04:00,375.8912048339844,378.1000061035156,372.8800048828125,376.6799011230469,32834642.0
2023-08-04T13:30:00-04:00,376.6700134277344,377.1400146484375,371.5299987792969,372.010009765625,26047978.0
2023-08-07T09:30:00-04:00,373.8800048828125,374.8500061035156,371.510009765625,373.69000244140625,25623857.0
2023-08-07T13:30:00-04:00,373.69000244140625,375.2900085449219,373.32501220703125,375.19000244140625,10366051.0
2023-08-08T09:30:00-04:00,372.42999267578125,372.6199951171875,368.82000732421875,370.4150085449219,30705451.0
2023-08-08T13:30:00-04:00,370.3800048828125,372.45001220703125,369.9200134277344,371.94000244140625,12710857.0
2023-08-09T09:30:00-04:00,372.2900085449219,372.45001220703125,367.1400146484375,369.4801025390625,28027808.0
2023-08-09T13:30:00-04:00,369.5,370.9700012207031,367.5799865722656,367.8800048828125,20040012.0
2023-08-10T09:30:00-04:00,370.9700012207031,374.3599853515625,368.19000244140625,368.57000732421875,45869956.0
2023-08-10T13:30:00-04:00,368.55999755859375,369.7300109863281,367.0350036621094,368.55999755859375,24178722.0
2023-08-11T09:30:00-04:00,365.989990234375,368.0,364.69000244140625,366.2840881347656,30072723.0
2023-08-11T13:30:00-04:00,366.260009765625,367.1000061035156,365.30999755859375,366.2099914550781,16767332.0
2023-08-14T09:30:00-04:00,365.42999267578125,369.8299865722656,364.70001220703125,369.3949890136719,25805623.0
2023-08-14T13:30:00-04:00,369.4100036621094,370.4700012207031,368.3800048828125,370.4700012207031,13417174.0
2023-08-15T09:30:00-04:00,369.3599853515625,370.16900634765625,366.5299987792969,368.1614990234375,27718016.0
2023-08-15T13:30:00-04:00,368.1600036621094,368.2250061035156,365.739990234375,366.4200134277344,14987885.0
2023-08-16T09:30:00-04:00,365.8699951171875,367.42999267578125,363.6400146484375,364.2900085449219,26132071.0
