timestamp,open,high,low,close,volume
2023-08-01T09:30:00-04:00,159.6699981689453,160.6199951171875,158.9499969482422,160.30999755859375,2754122.0
2023-08-01T13:30:00-04:00,160.33999633789062,160.88999938964844,160.14500427246094,160.52999877929688,1744029.0
2023-08-02T09:30:00-04:00,158.77000427246094,158.7899932861328,153.4600067138672,154.89999389648438,6441980.0
2023-08-02T13:30:00-04:00,154.89500427246094,155.4600067138672,154.07000732421875,154.5399932861328,3407063.0
2023-08-03T09:30:00-04:00,152.5,155.19000244140625,152.16000366210938,154.71910095214844,4703783.0
2023-08-03T13:30:00-04:00,154.72500610351562,154.82000732421875,153.64999389648438,154.1699981689453,1945403.0
2023-08-04T09:30:00-04:00,154.1999969482422,156.5399932861328,152.75,155.77000427246094,3762529.0
2023-08-04T13:30:00-04:00,155.75999450683594,156.10499572753906,153.6199951171875,154.22999572753906,2909644.0
2023-08-07T09:30:00-04:00,155.5,156.13999938964844,154.49000549316406,154.7863006591797,3408147.0
2023-08-07T13:30:00-04:00,154.85000610351562,155.94000244140625,154.3699951171875,155.93499755859375,2244748.0
2023-08-08T09:30:00-04:00,153.58999633789062,153.78990173339844,151.52999877929688,152.42999267578125,5522187.0
2023-08-08T13:30:00-04:00,152.4199981689453,153.52999877929688,152.27999877929688,153.30499267578125,2842381.0
2023-08-09T09:30:00-04:00,153.1699981689453,153.32000732421875,149.72999572753906,151.19000244140625,5388237.0
2023-08-09T13:30:00-04:00,151.22999572753906,151.88999938964844,150.0399932861328,150.14999389648438,3316979.0
2023-08-10T09:30:00-04:00,151.13999938964844,153.15890502929688,149.69000244140625,149.8699951171875,5689017.0
2023-08-10T13:30:00-04:00,149.8699951171875,150.5500030517578,148.89999389648438,149.9199981689453,2887488.0
2023-08-11T09:30:00-04:00,148.00999450683594,148.1199951171875,146.0399932861328,146.6699981689453,6330393.0
2023-08-11T13:30:00-04:00,146.66000366210938,146.80999755859375,146.14999389648438,146.3000030517578,4438519.0
2023-08-14T09:30:00-04:00,145.4499969482422,150.19000244140625,145.02000427246094,150.00999450683594,4715004.0
2023-08-14T13:30:00-04:00,150.01499938964844,150.72999572753906,149.58999633789062,150.72999572753906,3171430.0
2023-08-15T09:30:00-04:00,150.5500030517578,151.08999633789062,148.83999633789062,149.72999572753906,4284460.0
2023-08-15T13:30:00-04:00,149.7100067138672,149.8699951171875,148.64500427246094,148.77999877929688,3160079.0
2023-08-16T09:30:00-04:00,148.97000122070312,149.13999938964844,146.77000427246094,147.19000244140625,3619909.0
2023-08-16T13:30:00-04:00,147.1699981689453,148.1300048828125,146.41000366210938,146.47000122070312,3516074.0
2023-08-17T09:30:00-04:00,147.77000427246094,147.8000030517578,145.71499633789062,146.52999877929688,3775070.0
2023-08-17T13:30:00-04:00,146.50999450683594,146.52999877929688,145.02999877929688,145.4499969482422,3544586.0
2023-08-18T09:30:00-04:00,143.7899932861328,145.63999938964844,143.35000610351562,145.39999389648438,4996490.0
2023-08-18T13:30:00-04:00,145.4149932861328,146.66000366210938,145.125,146.10000610351562,3649113.0
2023-08-21T09:30:00-04:00,147.17999267578125,149.77000427246094,146.9600067138672,149.6999969482422,4208633.0
2023-08-21T13:30:00-04:00,149.69009399414062,151.23500061035156,149.6300048828125,151.0500030517578,3696965.0
2023-08-22T09:30:00-04:00,153.0500030517578,153.24000549316406,149.00999450683594,149.3699951171875,5632606.0
